"linear_predictor","residual","model"
0.551366622668223,-0.0297724912034421,"Clinical Cox"
2.93582346461479,1.20980858563691,"Clinical Cox"
1.64724885797097,0.860336509384974,"Clinical Cox"
0.129760582237048,1.52501386041481,"Clinical Cox"
2.45003752636425,1.50512471625875,"Clinical Cox"
0.596877214918651,1.53759726996983,"Clinical Cox"
2.00078825781049,0.842676566231823,"Clinical Cox"
2.16395830724111,0.718927561156031,"Clinical Cox"
0.135952461537174,-1.1157698969751,"Clinical Cox"
0.225503753250039,0.872507480622809,"Clinical Cox"
0.511332574402722,0.555901761743851,"Clinical Cox"
1.01881891434562,2.21838527836115,"Clinical Cox"
1.10906936501593,1.6843064961613,"Clinical Cox"
0.469780361973191,0.810544958724231,"Clinical Cox"
1.2733763327104,0.398274930499759,"Clinical Cox"
1.34736678306887,0.162915119743318,"Clinical Cox"
-0.62281989647557,-0.705434375988915,"Clinical Cox"
1.6516555531538,-2.72083169069729,"Clinical Cox"
1.03290557124093,0.517767609306224,"Clinical Cox"
0.267536069930854,0.148600242173069,"Clinical Cox"
0.821633105957789,2.30303963755586,"Clinical Cox"
1.46078526051109,0.789026762194193,"Clinical Cox"
1.00246956166587,1.29665262107269,"Clinical Cox"
2.16345354594202,0.719319296850668,"Clinical Cox"
1.32807204995285,1.29916103222858,"Clinical Cox"
1.12093941204374,0.887476723472432,"Clinical Cox"
0.7978725261113,1.02102783810538,"Clinical Cox"
1.75757085505169,1.8747473740145,"Clinical Cox"
1.92863096903596,1.203011020741,"Clinical Cox"
1.73470562366034,0.795157635900734,"Clinical Cox"
1.2570236333773,0.786411084356014,"Clinical Cox"
1.88807527676294,1.22907351979841,"Clinical Cox"
1.14212704724154,-1.70494344843011,"Clinical Cox"
1.58119914173478,-1.94939250091339,"Clinical Cox"
0.154788703797311,-1.01999244670284,"Clinical Cox"
-0.373283283832773,-0.819705427175474,"Clinical Cox"
0.425469799984797,2.46554058626698,"Clinical Cox"
1.13967182998722,0.353095417747986,"Clinical Cox"
2.18429744824003,0.178908946584782,"Clinical Cox"
1.00978015617428,-1.43613257387901,"Clinical Cox"
1.24619615475336,1.14019646214937,"Clinical Cox"
0.211967767429428,-1.42885657771052,"Clinical Cox"
1.03777445685328,-0.192498409155627,"Clinical Cox"
1.73492919137085,0.794988962354566,"Clinical Cox"
0.971413087067267,-0.00550650458547205,"Clinical Cox"
2.0691782755789,1.71497195372957,"Clinical Cox"
1.23789248689004,0.206779693262381,"Clinical Cox"
1.44010981193217,0.534184573315032,"Clinical Cox"
-0.185983866848467,-1.1000338600681,"Clinical Cox"
1.42992426237074,1.01568324942694,"Clinical Cox"
0.633197217064688,-1.37458574273245,"Clinical Cox"
1.54930348697164,1.43704699405244,"Clinical Cox"
0.900465453635876,-1.76422798343624,"Clinical Cox"
1.28256875558871,-0.577393472557763,"Clinical Cox"
0.370139127615284,0.425538003789969,"Clinical Cox"
0.801554579646917,-0.0721586667906669,"Clinical Cox"
1.14891516192214,0.419127548158385,"Clinical Cox"
2.30738903864835,0.605257023683347,"Clinical Cox"
1.99344675513146,0.592530485623192,"Clinical Cox"
